2026.07.10,03:09:00,4133.15,4133.90,4130.55,4131.09,4368,4368,0
2026.07.10,03:10:00,4131.26,4131.45,4128.40,4128.65,3573,3573,0
2026.07.10,03:11:00,4128.69,4129.02,4128.26,4128.56,2778,2778,0
2026.07.10,03:12:00,4128.55,4128.94,4127.19,4127.61,3255,3255,0
2026.07.10,03:13:00,4127.61,4128.03,4126.99,4127.66,2928,2928,0
2026.07.10,03:14:00,4127.69,4127.69,4125.49,4126.26,3180,3180,0
2026.07.10,03:15:00,4126.22,4126.36,4125.48,4125.91,2844,2844,0
2026.07.10,03:16:00,4125.95,4127.66,4125.48,4126.88,2430,2430,0
2026.07.10,03:17:00,4126.94,4128.03,4125.94,4126.31,2043,2043,0
2026.07.10,03:18:00,4126.40,4126.62,4125.12,4125.56,2682,2682,0
2026.07.10,03:19:00,4125.52,4126.15,4125.02,4125.41,1646,1646,0
2026.07.10,03:20:00,4125.78,4125.78,4123.59,4124.11,3561,3561,0
2026.07.10,03:21:00,4124.15,4124.15,4122.22,4123.31,2916,2916,0
2026.07.10,03:22:00,4123.27,4123.70,4122.78,4122.99,2598,2598,0
2026.07.10,03:23:00,4123.06,4123.43,4121.35,4123.27,3474,3474,0
2026.07.10,03:24:00,4123.27,4123.27,4120.24,4121.94,3759,3759,0
2026.07.10,03:25:00,4121.77,4124.09,4121.77,4124.02,3558,3558,0
2026.07.10,03:26:00,4124.02,4124.98,4124.02,4124.61,3432,3432,0
2026.07.10,03:27:00,4124.59,4125.69,4124.53,4124.72,2841,2841,0
2026.07.10,03:28:00,4124.70,4125.68,4124.20,4124.64,2400,2400,0
2026.07.10,03:29:00,4124.70,4125.97,4124.56,4124.98,2016,2016,0
2026.07.10,03:30:00,4124.74,4125.49,4123.77,4125.35,1998,1998,0
2026.07.10,03:31:00,4125.32,4125.85,4123.31,4123.52,2685,2685,0
2026.07.10,03:32:00,4123.60,4125.52,4123.60,4125.48,2418,2418,0
2026.07.10,03:33:00,4125.48,4126.43,4125.35,4125.69,2424,2424,0
2026.07.10,03:34:00,4125.72,4127.70,4125.72,4127.24,2640,2640,0
2026.07.10,03:35:00,4127.34,4127.57,4125.35,4125.56,2508,2508,0
2026.07.10,03:36:00,4125.64,4126.51,4125.20,4125.22,2268,2268,0
2026.07.10,03:37:00,4125.26,4126.03,4123.48,4123.52,2076,2076,0
2026.07.10,03:38:00,4123.45,4124.70,4122.60,4122.73,1848,1848,0
2026.07.10,03:39:00,4122.48,4123.73,4122.35,4122.56,2010,2010,0
2026.07.10,03:40:00,4122.51,4122.94,4122.02,4122.06,1374,1374,0
2026.07.10,03:41:00,4122.01,4122.01,4120.85,4121.45,1932,1932,0
2026.07.10,03:42:00,4121.48,4122.74,4121.48,4122.74,1128,1128,0
2026.07.10,03:43:00,4122.69,4122.81,4121.60,4121.64,1530,1530,0
2026.07.10,03:44:00,4121.65,4122.19,4120.97,4121.22,1655,1655,0
2026.07.10,03:45:00,4121.19,4121.97,4120.73,4121.86,1668,1668,0
2026.07.10,03:46:00,4121.90,4122.02,4120.35,4120.49,1503,1503,0
2026.07.10,03:47:00,4120.53,4121.38,4120.24,4121.31,1290,1290,0
2026.07.10,03:48:00,4121.36,4122.06,4120.66,4120.84,1062,1062,0
2026.07.10,03:49:00,4120.60,4121.23,4120.47,4120.61,1332,1332,0
2026.07.10,03:50:00,4120.65,4121.15,4119.40,4119.76,1836,1836,0
2026.07.10,03:51:00,4119.76,4119.84,4119.11,4119.74,1482,1482,0
2026.07.10,03:52:00,4119.70,4120.35,4119.51,4119.91,1974,1974,0
2026.07.10,03:53:00,4119.91,4121.53,4119.78,4121.19,2298,2298,0
2026.07.10,03:54:00,4121.22,4121.35,4120.15,4120.20,1536,1536,0
2026.07.10,03:55:00,4120.20,4121.41,4120.15,4120.52,1662,1662,0
2026.07.10,03:56:00,4120.60,4121.06,4119.69,4120.16,1494,1494,0
2026.07.10,03:57:00,4120.22,4120.39,4119.06,4120.15,1548,1548,0
2026.07.10,03:58:00,4120.19,4120.27,4119.02,4119.65,1308,1308,0
2026.07.10,03:59:00,4119.61,4120.45,4119.61,4119.91,1092,1092,0
2026.07.10,04:00:00,4119.94,4119.95,4117.56,4117.69,2700,2700,0
2026.07.10,04:01:00,4117.85,4118.80,4117.64,4118.18,1604,1604,0
2026.07.10,04:02:00,4118.22,4118.99,4118.11,4118.91,1152,1152,0
2026.07.10,04:03:00,4118.91,4119.72,4118.44,4118.85,1308,1308,0
2026.07.10,04:04:00,4118.80,4119.45,4118.69,4119.36,1542,1542,0
2026.07.10,04:05:00,4119.39,4120.31,4119.20,4120.02,1728,1728,0
2026.07.10,04:06:00,4120.10,4120.15,4118.45,4119.02,1908,1908,0
2026.07.10,04:07:00,4119.06,4119.12,4118.45,4118.69,1626,1626,0
2026.07.10,04:08:00,4118.59,4118.99,4117.90,4117.98,2088,2088,0
2026.07.10,04:09:00,4117.98,4118.14,4117.27,4117.52,1560,1560,0
2026.07.10,04:10:00,4117.48,4117.69,4116.40,4117.51,1566,1566,0
2026.07.10,04:11:00,4117.60,4118.74,4117.60,4118.24,1542,1542,0
2026.07.10,04:12:00,4118.12,4119.06,4117.56,4118.98,1398,1398,0
2026.07.10,04:13:00,4119.01,4119.27,4118.80,4118.91,1098,1098,0
2026.07.10,04:14:00,4118.99,4120.64,4118.36,4120.52,1602,1602,0
2026.07.10,04:15:00,4120.52,4120.56,4119.65,4119.65,1695,1695,0
2026.07.10,04:16:00,4119.66,4119.73,4119.05,4119.52,899,899,0
2026.07.10,04:17:00,4119.41,4120.90,4119.28,4120.72,1404,1404,0
2026.07.10,04:18:00,4120.72,4120.72,4119.44,4119.60,1692,1692,0
2026.07.10,04:19:00,4119.55,4119.99,4118.81,4119.35,1494,1494,0
2026.07.10,04:20:00,4119.35,4120.12,4117.40,4117.52,2064,2064,0
2026.07.10,04:21:00,4117.57,4117.64,4115.23,4115.69,2682,2682,0
2026.07.10,04:22:00,4115.68,4115.70,4112.22,4113.10,3168,3168,0
2026.07.10,04:23:00,4113.05,4113.11,4111.62,4112.15,2670,2670,0
2026.07.10,04:24:00,4112.15,4113.77,4112.15,4113.77,2940,2940,0
2026.07.10,04:25:00,4113.76,4113.86,4112.56,4113.32,1626,1626,0
2026.07.10,04:26:00,4113.31,4113.31,4112.09,4113.19,1956,1956,0
2026.07.10,04:27:00,4113.16,4114.16,4112.43,4113.77,1542,1542,0
2026.07.10,04:28:00,4113.52,4114.60,4112.94,4113.35,3042,3042,0
2026.07.10,04:29:00,4113.47,4117.53,4113.41,4117.19,3714,3714,0
2026.07.10,04:30:00,4117.05,4117.66,4116.56,4117.49,1950,1950,0
2026.07.10,04:31:00,4117.52,4118.27,4117.27,4117.90,1595,1595,0
2026.07.10,04:32:00,4117.80,4118.11,4116.94,4117.44,1536,1536,0
2026.07.10,04:33:00,4117.59,4118.15,4117.15,4117.82,1644,1644,0
2026.07.10,04:34:00,4117.89,4118.05,4117.31,4117.85,1440,1440,0
2026.07.10,04:35:00,4117.85,4118.16,4117.45,4117.86,1458,1458,0
2026.07.10,04:36:00,4117.88,4118.78,4117.73,4118.32,1233,1233,0
2026.07.10,04:37:00,4118.31,4118.69,4118.18,4118.34,1449,1449,0
2026.07.10,04:38:00,4118.31,4119.39,4118.18,4119.14,1134,1134,0
2026.07.10,04:39:00,4119.10,4119.28,4118.76,4119.09,1254,1254,0
2026.07.10,04:40:00,4119.14,4119.35,4118.28,4118.52,768,768,0
2026.07.10,04:41:00,4118.52,4118.65,4117.85,4118.14,2223,2223,0
2026.07.10,04:42:00,4118.19,4118.43,4117.88,4118.31,1608,1608,0
2026.07.10,04:43:00,4118.31,4119.24,4118.11,4119.19,1317,1317,0
2026.07.10,04:44:00,4119.12,4119.32,4118.31,4118.74,1155,1155,0
2026.07.10,04:45:00,4118.81,4118.93,4116.52,4116.81,2064,2064,0
2026.07.10,04:46:00,4116.80,4118.16,4116.80,4117.61,1350,1350,0
2026.07.10,04:47:00,4117.66,4118.45,4117.53,4118.28,636,636,0
2026.07.10,04:48:00,4118.20,4118.78,4118.02,4118.02,1452,1452,0
2026.07.10,04:49:00,4117.89,4117.91,4116.65,4117.03,1854,1854,0
2026.07.10,04:50:00,4117.10,4117.19,4115.64,4116.24,1491,1491,0
2026.07.10,04:51:00,4116.22,4116.57,4115.06,4116.40,1950,1950,0
2026.07.10,04:52:00,4116.40,4117.06,4116.01,4117.06,1260,1260,0
2026.07.10,04:53:00,4117.18,4117.23,4116.35,4116.35,858,858,0
2026.07.10,04:54:00,4116.34,4117.05,4115.94,4116.90,1260,1260,0
2026.07.10,04:55:00,4116.97,4117.47,4116.38,4117.38,1572,1572,0
2026.07.10,04:56:00,4117.52,4117.52,4115.60,4115.60,2082,2082,0
2026.07.10,04:57:00,4115.55,4115.81,4114.59,4115.12,2010,2010,0
